,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM
8032,192102009,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-11-20 13:33,2019,11,Wednesday,13,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-20,13:33,20,33,2019-11-20 13:33:00,FALSE
8033,192093741,1107,,FRAUD - IMPERSONATION,A7,28,0,2019-11-19 17:00,2019,11,Tuesday,17,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-19,17:00,19,0,2019-11-19 17:00:00,FALSE
8034,192093719,736,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,A7,28,0,2019-11-19 15:01,2019,11,Tuesday,15,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-19,15:01,19,1,2019-11-19 15:01:00,FALSE
8035,192097604,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-11-19 9:32,2019,11,Tuesday,9,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-19,9:32,19,32,2019-11-19 09:32:00,FALSE
8036,192093109,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-11-17 12:10,2019,11,Sunday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-17,12:10,17,10,2019-11-17 12:10:00,FALSE
8037,192093046,301,,ROBBERY,A7,28,0,2019-11-17 2:30,2019,11,Sunday,2,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-17,2:30,17,30,2019-11-17 02:30:00,FALSE
8038,192093025,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2019-11-17 0:45,2019,11,Sunday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-17,0:45,17,45,2019-11-17 00:45:00,FALSE
8039,192095472,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-14 20:30,2019,11,Thursday,20,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-14,20:30,14,30,2019-11-14 20:30:00,FALSE
8040,192093378,727,,AUTO THEFT - LEASED/RENTED VEHICLE,A7,28,0,2019-11-14 16:00,2019,11,Thursday,16,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-14,16:00,14,0,2019-11-14 16:00:00,FALSE
8041,192092386,801,,ASSAULT - SIMPLE,A7,28,0,2019-11-14 14:50,2019,11,Thursday,14,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-14,14:50,14,50,2019-11-14 14:50:00,FALSE
8042,192097136,241,,SEX OFFENSE - RAPE - FORCIBLE,A7,28,0,2019-11-14 5:00,2019,11,Thursday,5,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-14,5:00,14,0,2019-11-14 05:00:00,FALSE
8043,192095631,2647,,THREATS TO DO BODILY HARM,A7,28,0,2019-11-13 12:00,2019,11,Wednesday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-13,12:00,13,0,2019-11-13 12:00:00,FALSE
8044,192091711,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,28,0,2019-11-10 8:00,2019,11,Sunday,8,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-10,8:00,10,0,2019-11-10 08:00:00,FALSE
8045,192091154,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-11-10 7:30,2019,11,Sunday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-10,7:30,10,30,2019-11-10 07:30:00,FALSE
8046,192091243,3501,,MISSING PERSON,A7,28,0,2019-11-10 6:00,2019,11,Sunday,6,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-10,6:00,10,0,2019-11-10 06:00:00,FALSE
8047,192091465,801,,ASSAULT - SIMPLE,A7,28,0,2019-11-08 17:00,2019,11,Friday,17,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-08,17:00,8,0,2019-11-08 17:00:00,FALSE
8048,192098239,619,,LARCENY ALL OTHERS,A7,28,0,2019-11-08 6:30,2019,11,Friday,6,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-08,6:30,8,30,2019-11-08 06:30:00,FALSE
8049,192090460,3115,,INVESTIGATE PERSON,A7,28,0,2019-11-07 20:30,2019,11,Thursday,20,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-07,20:30,7,30,2019-11-07 20:30:00,FALSE
8050,192090362,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,A7,28,0,2019-11-07 15:35,2019,11,Thursday,15,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-07,15:35,7,35,2019-11-07 15:35:00,FALSE
8051,192090319,3115,,INVESTIGATE PERSON,A7,28,0,2019-11-07 12:45,2019,11,Thursday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-07,12:45,7,45,2019-11-07 12:45:00,FALSE
8052,192090563,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-06 10:12,2019,11,Wednesday,10,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-06,10:12,6,12,2019-11-06 10:12:00,FALSE
8053,192091892,619,,LARCENY ALL OTHERS,A7,28,0,2019-11-06 8:12,2019,11,Wednesday,8,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-06,8:12,6,12,2019-11-06 08:12:00,FALSE
8054,192091658,3114,,INVESTIGATE PROPERTY,A7,28,0,2019-11-05 11:11,2019,11,Tuesday,11,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-05,11:11,5,11,2019-11-05 11:11:00,TRUE
8055,192089807,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-11-05 7:30,2019,11,Tuesday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-05,7:30,5,30,2019-11-05 07:30:00,FALSE
8056,192089741,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-11-05 7:30,2019,11,Tuesday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-05,7:30,5,30,2019-11-05 07:30:00,FALSE
8057,192089586,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-11-04 7:30,2019,11,Monday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-04,7:30,4,30,2019-11-04 07:30:00,FALSE
8058,192091170,1402,,VANDALISM,A7,28,0,2019-11-03 22:30,2019,11,Sunday,22,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-03,22:30,3,30,2019-11-03 22:30:00,FALSE
8059,192089080,3207,,PROPERTY - FOUND,A7,28,0,2019-11-03 8:15,2019,11,Sunday,8,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-03,8:15,3,15,2019-11-03 08:15:00,FALSE
8060,192089152,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-11-03 7:30,2019,11,Sunday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-03,7:30,3,30,2019-11-03 07:30:00,FALSE
8061,192088741,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2019-11-01 23:25,2019,11,Friday,23,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,23:25,1,25,2019-11-01 23:25:00,FALSE
8062,192088656,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-01 18:13,2019,11,Friday,18,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,18:13,1,13,2019-11-01 18:13:00,FALSE
8063,192088643,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-01 13:30,2019,11,Friday,13,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,13:30,1,30,2019-11-01 13:30:00,TRUE
8064,192097135,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-01 12:00,2019,11,Friday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,12:00,1,0,2019-11-01 12:00:00,TRUE
8065,192088495,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,28,0,2019-11-01 10:10,2019,11,Friday,10,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,10:10,1,10,2019-11-01 10:10:00,TRUE
8066,202015619,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-11-01 0:17,2019,11,Friday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,0:17,1,17,2019-11-01 00:17:00,FALSE
8067,202004220,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2019-11-01 0:00,2019,11,Friday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,0:00,1,0,2019-11-01 00:00:00,FALSE
8068,192097950,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-11-01 0:00,2019,11,Friday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-11-01,0:00,1,0,2019-11-01 00:00:00,FALSE
8069,192099925,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2019-10-31 15:09,2019,10,Thursday,15,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-31,15:09,31,9,2019-10-31 15:09:00,FALSE
8070,192088361,801,,ASSAULT - SIMPLE,A7,28,0,2019-10-31 15:00,2019,10,Thursday,15,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-31,15:00,31,0,2019-10-31 15:00:00,FALSE
8071,192103082,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-10-31 11:56,2019,10,Thursday,11,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-31,11:56,31,56,2019-10-31 11:56:00,FALSE
8072,192089709,1107,,FRAUD - IMPERSONATION,A7,28,0,2019-10-30 0:00,2019,10,Wednesday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-30,0:00,30,0,2019-10-30 00:00:00,TRUE
8073,192087613,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,28,0,2019-10-29 12:00,2019,10,Tuesday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-29,12:00,29,0,2019-10-29 12:00:00,FALSE
8074,192094400,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-28 14:47,2019,10,Monday,14,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-28,14:47,28,47,2019-10-28 14:47:00,FALSE
8075,192088612,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-28 0:00,2019,10,Monday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-28,0:00,28,0,2019-10-28 00:00:00,FALSE
8076,202013613,801,,ASSAULT - SIMPLE,A7,28,0,2019-10-27 14:00,2019,10,Sunday,14,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-27,14:00,27,0,2019-10-27 14:00:00,FALSE
8077,192086987,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-10-27 1:30,2019,10,Sunday,1,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-27,1:30,27,30,2019-10-27 01:30:00,FALSE
8078,192087194,3207,,PROPERTY - FOUND,A7,28,0,2019-10-27 1:00,2019,10,Sunday,1,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-27,1:00,27,0,2019-10-27 01:00:00,FALSE
8079,192086849,3110,,SERVICE TO OTHER AGENCY,A7,28,0,2019-10-26 10:00,2019,10,Saturday,10,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-26,10:00,26,0,2019-10-26 10:00:00,TRUE
8080,192086625,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-25 20:00,2019,10,Friday,20,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-25,20:00,25,0,2019-10-25 20:00:00,FALSE
8081,192087264,3502,,MISSING PERSON - LOCATED,A7,28,0,2019-10-25 12:57,2019,10,Friday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-25,12:57,25,57,2019-10-25 12:57:00,FALSE
8082,192086418,3115,,INVESTIGATE PERSON,A7,28,0,2019-10-25 10:00,2019,10,Friday,10,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-25,10:00,25,0,2019-10-25 10:00:00,FALSE
8083,192086445,301,,ROBBERY,A7,28,0,2019-10-25 1:30,2019,10,Friday,1,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-25,1:30,25,30,2019-10-25 01:30:00,FALSE
8084,192086827,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,A7,28,0,2019-10-24 23:00,2019,10,Thursday,23,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-24,23:00,24,0,2019-10-24 23:00:00,FALSE
8085,192086119,2647,,THREATS TO DO BODILY HARM,A7,28,0,2019-10-24 6:30,2019,10,Thursday,6,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-24,6:30,24,30,2019-10-24 06:30:00,FALSE
8086,192085351,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,A7,28,0,2019-10-21 19:15,2019,10,Monday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-21,19:15,21,15,2019-10-21 19:15:00,FALSE
8087,192085344,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,28,0,2019-10-21 16:00,2019,10,Monday,16,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-21,16:00,21,0,2019-10-21 16:00:00,FALSE
8088,192086162,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7,28,0,2019-10-21 8:10,2019,10,Monday,8,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-21,8:10,21,10,2019-10-21 08:10:00,FALSE
8089,192085528,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2019-10-21 0:00,2019,10,Monday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-21,0:00,21,0,2019-10-21 00:00:00,FALSE
8090,192085056,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,28,0,2019-10-20 18:00,2019,10,Sunday,18,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-20,18:00,20,0,2019-10-20 18:00:00,FALSE
8091,192085260,2604,,EXTORTION OR BLACKMAIL,A7,28,0,2019-10-20 0:00,2019,10,Sunday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-20,0:00,20,0,2019-10-20 00:00:00,FALSE
8092,192084399,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-10-18 7:30,2019,10,Friday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-18,7:30,18,30,2019-10-18 07:30:00,FALSE
8093,192084398,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-10-18 7:30,2019,10,Friday,7,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-18,7:30,18,30,2019-10-18 07:30:00,FALSE
8094,192086731,1402,,VANDALISM,A7,28,0,2019-10-17 23:00,2019,10,Thursday,23,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-17,23:00,17,0,2019-10-17 23:00:00,FALSE
8095,192084787,724,,AUTO THEFT,A7,28,0,2019-10-17 21:30,2019,10,Thursday,21,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-17,21:30,17,30,2019-10-17 21:30:00,FALSE
8096,192084166,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,28,0,2019-10-17 17:50,2019,10,Thursday,17,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-17,17:50,17,50,2019-10-17 17:50:00,FALSE
8097,202072856,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-10-16 13:00,2019,10,Wednesday,13,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-16,13:00,16,0,2019-10-16 13:00:00,TRUE
8098,192083606,801,,ASSAULT - SIMPLE,A7,28,0,2019-10-15 19:30,2019,10,Tuesday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-15,19:30,15,30,2019-10-15 19:30:00,FALSE
8099,192083589,1102,,FRAUD - FALSE PRETENSE / SCHEME,A7,28,0,2019-10-15 13:40,2019,10,Tuesday,13,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-15,13:40,15,40,2019-10-15 13:40:00,FALSE
8100,192084079,3115,,INVESTIGATE PERSON,A7,28,0,2019-10-15 11:17,2019,10,Tuesday,11,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-15,11:17,15,17,2019-10-15 11:17:00,FALSE
8101,192083304,612,,LARCENY PURSE SNATCH - NO FORCE,A7,28,0,2019-10-14 23:05,2019,10,Monday,23,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-14,23:05,14,5,2019-10-14 23:05:00,FALSE
8102,192084012,2647,,THREATS TO DO BODILY HARM,A7,28,0,2019-10-14 0:00,2019,10,Monday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-14,0:00,14,0,2019-10-14 00:00:00,FALSE
8103,192082708,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-10-12 17:07,2019,10,Saturday,17,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-12,17:07,12,7,2019-10-12 17:07:00,FALSE
8104,192082341,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-11 12:13,2019,10,Friday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-11,12:13,11,13,2019-10-11 12:13:00,FALSE
8105,192082301,801,,ASSAULT - SIMPLE,A7,28,0,2019-10-11 9:20,2019,10,Friday,9,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-11,9:20,11,20,2019-10-11 09:20:00,FALSE
8106,192100265,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-11 0:00,2019,10,Friday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-11,0:00,11,0,2019-10-11 00:00:00,FALSE
8107,192082046,3207,,PROPERTY - FOUND,A7,28,0,2019-10-10 13:00,2019,10,Thursday,13,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-10,13:00,10,0,2019-10-10 13:00:00,TRUE
8108,192081812,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2019-10-09 6:00,2019,10,Wednesday,6,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-09,6:00,9,0,2019-10-09 06:00:00,FALSE
8109,192081517,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-10-08 15:40,2019,10,Tuesday,15,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-08,15:40,8,40,2019-10-08 15:40:00,FALSE
8110,192081442,3115,,INVESTIGATE PERSON,A7,28,0,2019-10-08 12:15,2019,10,Tuesday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-08,12:15,8,15,2019-10-08 12:15:00,FALSE
8111,192086862,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-08 12:00,2019,10,Tuesday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-08,12:00,8,0,2019-10-08 12:00:00,FALSE
8112,192081526,1402,,VANDALISM,A7,28,0,2019-10-07 20:00,2019,10,Monday,20,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-07,20:00,7,0,2019-10-07 20:00:00,TRUE
8113,192081904,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,28,0,2019-10-07 19:00,2019,10,Monday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-07,19:00,7,0,2019-10-07 19:00:00,FALSE
8114,192081171,3301,,VERBAL DISPUTE,A7,28,0,2019-10-07 16:18,2019,10,Monday,16,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-07,16:18,7,18,2019-10-07 16:18:00,FALSE
8115,192081505,423,,ASSAULT - AGGRAVATED,A7,28,0,2019-10-07 0:00,2019,10,Monday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-07,0:00,7,0,2019-10-07 00:00:00,FALSE
8116,192080980,301,,ROBBERY,A7,28,0,2019-10-06 22:30,2019,10,Sunday,22,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-06,22:30,6,30,2019-10-06 22:30:00,FALSE
8117,192080860,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2019-10-06 14:29,2019,10,Sunday,14,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-06,14:29,6,29,2019-10-06 14:29:00,FALSE
8118,192080856,1402,,VANDALISM,A7,28,0,2019-10-05 19:00,2019,10,Saturday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-05,19:00,5,0,2019-10-05 19:00:00,FALSE
8119,192080671,801,,ASSAULT - SIMPLE,A7,28,0,2019-10-05 19:00,2019,10,Saturday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-05,19:00,5,0,2019-10-05 19:00:00,FALSE
8120,192081107,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,28,0,2019-10-05 9:30,2019,10,Saturday,9,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-05,9:30,5,30,2019-10-05 09:30:00,FALSE
8121,192080108,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,A7,28,0,2019-10-03 21:54,2019,10,Thursday,21,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-03,21:54,3,54,2019-10-03 21:54:00,FALSE
8122,192081367,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2019-10-02 23:00,2019,10,Wednesday,23,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-02,23:00,2,0,2019-10-02 23:00:00,FALSE
8123,192079470,2647,,THREATS TO DO BODILY HARM,A7,28,0,2019-10-01 18:12,2019,10,Tuesday,18,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-01,18:12,1,12,2019-10-01 18:12:00,FALSE
8124,192081731,3501,,MISSING PERSON,A7,28,0,2019-10-01 14:30,2019,10,Tuesday,14,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-01,14:30,1,30,2019-10-01 14:30:00,FALSE
8125,202014986,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2019-10-01 0:00,2019,10,Tuesday,0,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-10-01,0:00,1,0,2019-10-01 00:00:00,FALSE
8126,192079206,617,,LARCENY THEFT FROM BUILDING,A7,28,0,2019-09-30 12:30,2019,9,Monday,12,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-09-30,12:30,30,30,2019-09-30 12:30:00,FALSE
8127,192078825,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A7,28,0,2019-09-29 19:56,2019,9,Sunday,19,,PARIS ST,42.370816999999995,-71.03929000000001,"(42.37081700, -71.03929000)",2019-09-29,19:56,29,56,2019-09-29 19:56:00,FALSE
8128,I192077218,2629,Harassment,HARASSMENT,A7,28,,2019-09-24 21:20,2019,9,Tuesday,21,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-24,21:20,24,20,2019-09-24 21:20:00,FALSE
8129,I192076231,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A7,28,,2019-09-21 21:58,2019,9,Saturday,21,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-21,21:58,21,58,2019-09-21 21:58:00,FALSE
8130,I192073331,1874,Drug Violation,DRUGS - OTHER,A7,28,,2019-09-12 19:03,2019,9,Thursday,19,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-12,19:03,12,3,2019-09-12 19:03:00,FALSE
8131,I192071848,3207,Property Found,PROPERTY - FOUND,A7,28,,2019-09-08 8:10,2019,9,Sunday,8,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-08,8:10,8,10,2019-09-08 08:10:00,FALSE
8132,I192071150,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A7,28,,2019-09-05 22:52,2019,9,Thursday,22,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-05,22:52,5,52,2019-09-05 22:52:00,FALSE
8133,I192070777,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A7,28,,2019-09-04 19:15,2019,9,Wednesday,19,Part Three,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-09-04,19:15,4,15,2019-09-04 19:15:00,FALSE
8134,I192067886,1402,Vandalism,VANDALISM,A7,28,,2019-08-27 11:21,2019,8,Tuesday,11,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",2019-08-27,11:21,27,21,2019-08-27 11:21:00,FALSE
