INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,DATE,TIME,DAY,MIN,DATETIME,MATCH_TENTH_KM,FID,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_STAr,Shape_STLe,Shape__Area,Shape__Length
I192005718,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,A1,103,,2019-01-22 14:13,2019,1,Tuesday,14,Part Two,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",2019-01-22,14:13:00,22,13,2019-01-22 14:13,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
192081973,423,,ASSAULT - AGGRAVATED,A1,102,0,2019-10-10 8:40,2019,10,Thursday,8,,TREMONT ST,42.35692,-71.061529,"(42.35692000, -71.06152900)",2019-10-10,8:40:00,10,40,2019-10-10 8:40,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192077768,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,103,,2019-09-24 11:00,2019,9,Tuesday,11,Part Three,PROVINCE ST,42.3569303,-71.06005008,"(42.35693030, -71.06005008)",2019-09-24,11:00:00,24,0,2019-09-24 11:00,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192046315,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,103,,2019-06-18 10:00,2019,6,Tuesday,10,Part Two,PROVINCE ST,42.3569303,-71.06005008,"(42.35693030, -71.06005008)",2019-06-18,10:00:00,18,0,2019-06-18 10:00,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192075361,541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,A1,102,,2019-09-19 9:35,2019,9,Thursday,9,Part One,BROMFIELD ST,42.35698857,-71.06084937,"(42.35698857, -71.06084937)",2019-09-19,9:35:00,19,35,2019-09-19 9:35,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192048866,617,Larceny,LARCENY THEFT FROM BUILDING,A1,98,,2019-06-21 11:20,2019,6,Friday,11,Part One,WASHINGTON ST,42.35724324,-71.05849672,"(42.35724324, -71.05849672)",2019-06-21,11:20:00,21,20,2019-06-21 11:20,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192038023,617,Larceny,LARCENY THEFT FROM BUILDING,A1,103,,2019-05-21 21:59,2019,5,Tuesday,21,Part One,TREMONT ST,42.3572734,-71.0611658,"(42.35727340, -71.06116580)",2019-05-21,21:59:00,21,59,2019-05-21 21:59,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
192091965,2610,,TRESPASSING,A1,97,0,2019-11-13 13:02,2019,11,Wednesday,13,,,42.357409,-71.05833,"(42.35740900, -71.05833000)",2019-11-13,13:02:00,13,2,2019-11-13 13:02,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192026709,617,Larceny,LARCENY THEFT FROM BUILDING,A1,103,,2019-04-06 9:00,2019,4,Saturday,9,Part One,PROVINCE ST,42.35741043,-71.0596213,"(42.35741043, -71.05962130)",2019-04-06,9:00:00,6,0,2019-04-06 9:00,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
192084400,2005,,CHILD ENDANGERMENT,A1, ,0,2019-10-18 12:23,2019,10,Friday,12,,,42.357428,-71.058326,"(42.35742800, -71.05832600)",2019-10-18,12:23:00,18,23,2019-10-18 12:23,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
192088608,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A1,97,0,2019-11-01 14:38,2019,11,Friday,14,,SCHOOL ST,42.357546,-71.058819,"(42.35754600, -71.05881900)",2019-11-01,14:38:00,1,38,2019-11-01 14:38,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192053587,2647,Other,THREATS TO DO BODILY HARM,A1,97,,2019-06-05 12:07,2019,6,Wednesday,12,Part Two,SCHOOL ST,42.3575462,-71.05881953,"(42.35754620, -71.05881953)",2019-06-05,12:07:00,5,7,2019-06-05 12:07,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192011002,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,97,,2019-01-29 13:10,2019,1,Tuesday,13,Part Three,SCHOOL ST,42.3575462,-71.05881953,"(42.35754620, -71.05881953)",2019-01-29,13:10:00,29,10,2019-01-29 13:10,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192018087,1001,Counterfeiting,FORGERY / COUNTERFEITING,A1,102,,2019-03-11 11:45,2019,3,Monday,11,Part Two,TREMONT ST,42.35768645,-71.06075134,"(42.35768645, -71.06075134)",2019-03-11,11:45:00,11,45,2019-03-11 11:45,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192054414,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,103,,2019-07-15 12:45,2019,7,Monday,12,Part Three,SCHOOL ST,42.35788876,-71.06010047,"(42.35788876, -71.06010047)",2019-07-15,12:45:00,15,45,2019-07-15 12:45,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192041573,3114,Investigate Property,INVESTIGATE PROPERTY,A1,103,,2019-06-03 9:50,2019,6,Monday,9,Part Three,SCHOOL ST,42.35788876,-71.06010047,"(42.35788876, -71.06010047)",2019-06-03,9:50:00,3,50,2019-06-03 9:50,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192032059,619,Larceny,LARCENY ALL OTHERS,A1,103,,2019-05-01 10:00,2019,5,Wednesday,10,Part One,SCHOOL ST,42.35788876,-71.06010047,"(42.35788876, -71.06010047)",2019-05-01,10:00:00,1,0,2019-05-01 10:00,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192075238,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,97,,2019-09-18 20:00,2019,9,Wednesday,20,Part Two,SCHOOL ST,42.35800156,-71.06044213,"(42.35800156, -71.06044213)",2019-09-18,20:00:00,18,0,2019-09-18 20:00,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192066287,3115,Investigate Person,INVESTIGATE PERSON,A1,97,,2019-08-22 12:19,2019,8,Thursday,12,Part Three,SCHOOL ST,42.35800156,-71.06044213,"(42.35800156, -71.06044213)",2019-08-22,12:19:00,22,19,2019-08-22 12:19,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192068374,617,Larceny,LARCENY THEFT FROM BUILDING,A1,73,,2019-08-28 13:30,2019,8,Wednesday,13,Part One,BEACON ST,42.35812101,-71.06085258,"(42.35812101, -71.06085258)",2019-08-28,13:30:00,28,30,2019-08-28 13:30,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192064662,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,72,,2019-08-17 12:07,2019,8,Saturday,12,Part Three,BEACON ST,42.35825495,-71.06173472,"(42.35825495, -71.06173472)",2019-08-17,12:07:00,17,7,2019-08-17 12:07,TRUE,124,124,25,25,70101,25025070101,701.01,Census Tract 701.01,G5020,S,1019135,89007,42.3524416,-71.0575175,11927101.33,17503.59873,2030316.219,7222.242724
I192060085,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,191,,2019-08-02 17:34,2019,8,Friday,17,Part One,BOSTON ST,42.32894903,-71.05739663,"(42.32894903, -71.05739663)",2019-08-02,17:34:00,2,34,2019-08-02 17:34,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192032387,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C6,193,,2019-05-02 13:30,2019,5,Thursday,13,Part Two,OLD COLONY AVE,42.32971183,-71.05268388,"(42.32971183, -71.05268388)",2019-05-02,13:30:00,2,30,2019-05-02 13:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192086435,3410,,TOWED MOTOR VEHICLE,C6,193,0,2019-10-25 9:35,2019,10,Friday,9,,VINTON ST,42.329955,-71.053696,"(42.32995500, -71.05369600)",2019-10-25,9:35:00,25,35,2019-10-25 9:35,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192030358,2610,Other,TRESPASSING,C6,193,,2019-04-25 9:52,2019,4,Thursday,9,Part Two,WARD ST,42.33016218,-71.05505492,"(42.33016218, -71.05505492)",2019-04-25,9:52:00,25,52,2019-04-25 9:52,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192078959,3410,,TOWED MOTOR VEHICLE,C6,193,0,2019-09-30 10:00,2019,9,Monday,10,,JENKINS ST,42.330469,-71.053374,"(42.33046900, -71.05337400)",2019-09-30,10:00:00,30,0,2019-09-30 10:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192026703,3001,Medical Assistance,DEATH INVESTIGATION,C6,194,,2019-04-11 10:55,2019,4,Thursday,10,Part Three,DORCHESTER ST,42.33066641,-71.05492103,"(42.33066641, -71.05492103)",2019-04-11,10:55:00,11,55,2019-04-11 10:55,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192026703,3007,Medical Assistance,SUDDEN DEATH,C6,194,,2019-04-11 10:55,2019,4,Thursday,10,Part Three,DORCHESTER ST,42.33066641,-71.05492103,"(42.33066641, -71.05492103)",2019-04-11,10:55:00,11,55,2019-04-11 10:55,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192090369,3006,,SICK/INJURED/MEDICAL - PERSON,C6,186,0,2019-11-07 14:09,2019,11,Thursday,14,,,42.330729,-71.063163,"(42.33072900, -71.06316300)",2019-11-07,14:09:00,7,9,2019-11-07 14:09,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192082306,3114,,INVESTIGATE PROPERTY,C6,199,0,2019-10-11 9:35,2019,10,Friday,9,,W FIFTH ST,42.340223,-71.056659,"(42.34022300, -71.05665900)",2019-10-11,9:35:00,11,35,2019-10-11 9:35,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192046750,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,199,,2019-06-20 9:00,2019,6,Thursday,9,Part Three,W FOURTH ST,42.34048482,-71.05536098,"(42.34048482, -71.05536098)",2019-06-20,9:00:00,20,0,2019-06-20 9:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192062199,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C6,201,,2019-08-09 12:00,2019,8,Friday,12,Part Three,ATHENS ST,42.34070297,-71.05267418,"(42.34070297, -71.05267418)",2019-08-09,12:00:00,9,0,2019-08-09 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192061848,3410,Towed,TOWED MOTOR VEHICLE,C6,201,,2019-08-08 9:37,2019,8,Thursday,9,Part Three,B ST,42.34079771,-71.05392145,"(42.34079771, -71.05392145)",2019-08-08,9:37:00,8,37,2019-08-08 9:37,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192004770,3410,Towed,TOWED MOTOR VEHICLE,C6,201,,2019-01-18 11:39,2019,1,Friday,11,Part Three,W THIRD ST,42.34107785,-71.05223295,"(42.34107785, -71.05223295)",2019-01-18,11:39:00,18,39,2019-01-18 11:39,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192102303,727,,AUTO THEFT - LEASED/RENTED VEHICLE,C6,200,0,2019-12-06 12:00,2019,12,Friday,12,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-12-06,12:00:00,6,0,2019-12-06 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192095739,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2019-11-26 13:47,2019,11,Tuesday,13,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-11-26,13:47:00,26,47,2019-11-26 13:47,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192089831,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2019-11-05 20:39,2019,11,Tuesday,20,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-11-05,20:39:00,5,39,2019-11-05 20:39,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192090317,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6,200,0,2019-10-26 10:30,2019,10,Saturday,10,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-10-26,10:30:00,26,30,2019-10-26 10:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192086778,3114,,INVESTIGATE PROPERTY,C6,200,0,2019-10-26 10:00,2019,10,Saturday,10,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-10-26,10:00:00,26,0,2019-10-26 10:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192083831,3201,,PROPERTY - LOST/ MISSING,C6,200,0,2019-10-12 11:00,2019,10,Saturday,11,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-10-12,11:00:00,12,0,2019-10-12 11:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
202054945,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,200,0,2019-10-01 12:00,2019,10,Tuesday,12,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-10-01,12:00:00,1,0,2019-10-01 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
192079536,3502,,MISSING PERSON - LOCATED,C6,200,0,2019-10-01 9:00,2019,10,Tuesday,9,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)",2019-10-01,9:00:00,1,0,2019-10-01 9:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192076770,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-09-23 12:00,2019,9,Monday,12,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-09-23,12:00:00,23,0,2019-09-23 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192065323,3114,Investigate Property,INVESTIGATE PROPERTY,C6,200,,2019-08-19 7:30,2019,8,Monday,7,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-08-19,7:30:00,19,30,2019-08-19 7:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192042413,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-06-05 12:00,2019,6,Wednesday,12,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-06-05,12:00:00,5,0,2019-06-05 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192040950,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-05-31 12:00,2019,5,Friday,12,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-31,12:00:00,31,0,2019-05-31 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192038769,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,200,,2019-05-24 8:51,2019,5,Friday,8,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-24,8:51:00,24,51,2019-05-24 8:51,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192038769,2647,Other,THREATS TO DO BODILY HARM,C6,200,,2019-05-24 8:51,2019,5,Friday,8,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-24,8:51:00,24,51,2019-05-24 8:51,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192036005,3201,Property Lost,PROPERTY - LOST,C6,200,,2019-05-15 10:36,2019,5,Wednesday,10,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-15,10:36:00,15,36,2019-05-15 10:36,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192036147,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-05-15 7:30,2019,5,Wednesday,7,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-15,7:30:00,15,30,2019-05-15 7:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192034706,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,C6,200,,2019-05-10 11:40,2019,5,Friday,11,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-10,11:40:00,10,40,2019-05-10 11:40,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192033863,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-05-07 7:30,2019,5,Tuesday,7,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-05-07,7:30:00,7,30,2019-05-07 7:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192030179,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2019-04-24 7:30,2019,4,Wednesday,7,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-04-24,7:30:00,24,30,2019-04-24 7:30,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192023898,2623,Other,OBSCENE MATERIALS - PORNOGRAPHY,C6,200,,2019-04-01 11:38,2019,4,Monday,11,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-04-01,11:38:00,1,38,2019-04-01 11:38,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192022610,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,,2019-03-26 15:00,2019,3,Tuesday,15,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-03-26,15:00:00,26,0,2019-03-26 15:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192019997,3201,Property Lost,PROPERTY - LOST,C6,200,,2019-03-18 11:09,2019,3,Monday,11,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-03-18,11:09:00,18,9,2019-03-18 11:09,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192020411,724,Auto Theft,AUTO THEFT,C6,200,,2019-03-18 11:00,2019,3,Monday,11,Part One,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-03-18,11:00:00,18,0,2019-03-18 11:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192018306,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,200,,2019-03-12 9:26,2019,3,Tuesday,9,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-03-12,9:26:00,12,26,2019-03-12 9:26,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192014589,1874,Drug Violation,DRUGS - OTHER,C6,200,,2019-02-25 8:00,2019,2,Monday,8,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-02-25,8:00:00,25,0,2019-02-25 8:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192010925,3207,Property Found,PROPERTY - FOUND,C6,200,,2019-02-11 7:45,2019,2,Monday,7,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-02-11,7:45:00,11,45,2019-02-11 7:45,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
I192007940,3114,Investigate Property,INVESTIGATE PROPERTY,C6,200,,2019-01-30 12:00,2019,1,Wednesday,12,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)",2019-01-30,12:00:00,30,0,2019-01-30 12:00,TRUE,125,125,25,25,61200,25025061200,612,Census Tract 612,G5020,S,1841489,72450,42.3398086,-71.0567242,20600050.52,25090.81396,3505260.105,10353.12783
