fiscal_year,revenue_category_name,fund_category_name,fund_number,sub_fund,sub_fund_name,fund_name,revenue_class_name,cabinet_name,department_code,department_name,revenue_source,revenue_source_name,revenue_collected,fiscal_period,apd_nm,trans_no,fiscal_period_month,fund_number_fund_name,department_code_department,revenue_source_revenue_source
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMH,DEPARTMENT OF MENTAL HEALTH,5203,FED OPERAT REIMB-MEDIC-TLE 18,179173.17,5,November,201901001003DMH,05 (November),General Fund (0010),DEPARTMENT OF MENTAL HEALTH (DMH),FED OPERAT REIMB-MEDIC-TLE 18 (5203)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0784,UNDGRD STR TK PETR.CLEANUP FEE,18058.43,7,January,201901001004DOR,07 (January),General Fund (0010),DEPARTMENT OF REVENUE (DOR),UNDGRD STR TK PETR.CLEANUP FEE (0784)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,OPERATING TRANSFERS IN,EXECUTIVE OFFICE of LABOR and WORKFORCE DEVELOPMENT,EOL,Executive Office of Labor and Workforce Development,9048,TRANSFERS DIA REIMBURSEMENT,4472588.21,10,April,201901001008EOL,10 (April),General Fund (0010),Executive Office of Labor and Workforce Development (EOL),TRANSFERS DIA REIMBURSEMENT (9048)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,2703,FINES-PENALTIES -EQE,216681.6,5,November,201901001004EQE,05 (November),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),FINES-PENALTIES -EQE (2703)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,5311,Reimbursement,7684.5,12,June,201901001003DPH,12 (June),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Reimbursement (5311)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,Taxes- Cannabis,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0420,Cannabis Sales Tax,1135859.52,11,May,201901001001DOR,11 (May),General Fund (0010),DEPARTMENT OF REVENUE (DOR),Cannabis Sales Tax (0420)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES BEANO,TREASURER & RECEIVER GENERAL,LOT,LOTTERY AND GAMING COMMISSION,0151,BEANO,65360.64,11,May,201901001001LOT,11 (May),General Fund (0010),LOTTERY AND GAMING COMMISSION (LOT),BEANO (0151)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3541,Board & Care 3rd Party,109491.76,6,December,201901001004DPH,06 (December),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Board & Care 3rd Party (3541)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMH,DEPARTMENT OF MENTAL HEALTH,3504,REIMB-BOARD & CARE BC/BS,289488.46,1,July,201901001004DMH,01 (July),General Fund (0010),DEPARTMENT OF MENTAL HEALTH (DMH),REIMB-BOARD & CARE BC/BS (3504)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,SHERIFF DEPARTMENTS,SDB,SHERIFF DEPARTMENT BERKSHIRE,3500,REIMBURSEMENTS,6844.18,12,June,201901001004SDB,12 (June),General Fund (0010),SHERIFF DEPARTMENT BERKSHIRE (SDB),REIMBURSEMENTS (3500)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,2751,LATE PAYMENT/INTEREST,0,11,May,201901001004EQE,11 (May),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),LATE PAYMENT/INTEREST (2751)
2019,ASSESSMENTS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,SPECIAL ASSESSMENTS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,HPC,HEALTH POLICY COMMISSION,4846,ASSMNTS SURCHARGE UCC,3801.13,5,November,201901001002HPC,05 (November),General Fund (0010),HEALTH POLICY COMMISSION (HPC),ASSMNTS SURCHARGE UCC (4846)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,SDW,SHERIFF DEPARTMENT WORCESTER,5284,SSA DATA MATCH FEES,15600,12,June,201901001003SDW,12 (June),General Fund (0010),SHERIFF DEPARTMENT WORCESTER (SDW),SSA DATA MATCH FEES (5284)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES CIGARETTE,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0209,INTERNET CIGARETTE TAX,5756.76,3,September,201901001001DOR,03 (September),General Fund (0010),DEPARTMENT OF REVENUE (DOR),INTERNET CIGARETTE TAX (0209)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FINES AND PENALTIES,EXECUTIVE OFFICE of LABOR and WORKFORCE DEVELOPMENT,EOL,Executive Office of Labor and Workforce Development,2700,FINES AND PENALTIES,1685,4,October,201901001004EOL,04 (October),General Fund (0010),Executive Office of Labor and Workforce Development (EOL),FINES AND PENALTIES (2700)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOS,DIVISION OF STANDARDS,0663,MOTOR VEH DAM SHOP,58675,10,April,201901001004DOS,10 (April),General Fund (0010),DIVISION OF STANDARDS (DOS),MOTOR VEH DAM SHOP (0663)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,SOPD,Statewide Office of Pharmacy Drugs,1251960.36,8,February,2019010015CBDPH,08 (February),Intragovernmental Services Fund (0015),DEPARTMENT OF PUBLIC HEALTH (DPH),Statewide Office of Pharmacy Drugs (SOPD)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,CHE,SOLDIERS' HOME in MASSACHUSETTS,3504,REIMB-BOARD & CARE BC/BS,178.35,13,Adjustment 1,201901001004CHE,13 (Adjustment 1),General Fund (0010),SOLDIERS' HOME in MASSACHUSETTS (CHE),REIMB-BOARD & CARE BC/BS (3504)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,RENTS,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,4000,RENTS,114677.59,2,August,201901001004DCR,02 (August),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),RENTS (4000)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF EDUCATION,MWC,MT WACHUSETT COMMUNITY COLLEGE,0530,FEES-TUITION,110000,4,October,201901001004MWC,04 (October),General Fund (0010),MT WACHUSETT COMMUNITY COLLEGE (MWC),FEES-TUITION (0530)
2019,CHARGEBACK REVENUES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,BLSH,Shattuck Corr Svc Program,343500,6,December,2019010010CBDPH,06 (December),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Shattuck Corr Svc Program (BLSH)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,WEL,DEPARTMENT OF TRANSITIONAL ASSISTANCE,6922,MISC-COMMISSIONS/ROYALTIES,169452.24,12,June,201901001007WEL,12 (June),General Fund (0010),DEPARTMENT OF TRANSITIONAL ASSISTANCE (WEL),MISC-COMMISSIONS/ROYALTIES (6922)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,OSD,DIVISION OF OPERATIONAL SERVICES,6900,MISC,0,4,October,201901001007OSD,04 (October),General Fund (0010),DIVISION OF OPERATIONAL SERVICES (OSD),MISC (6900)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,BHRC,HR Compensation Mgt Sys Program,32640,13,Adjustment 1,2019010015CBCTR,13 (Adjustment 1),Intragovernmental Services Fund (0015),OFFICE OF THE COMPTROLLER (CTR),HR Compensation Mgt Sys Program (BHRC)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,0524,FEES-DOCUMENT COPIES,65635,10,April,201901001004DCR,10 (April),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),FEES-DOCUMENT COPIES (0524)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DFS,DEPARTMENT OF FIRE SERVICES,3000,LICENSES,42000,4,October,201901001004DFS,04 (October),General Fund (0010),DEPARTMENT OF FIRE SERVICES (DFS),LICENSES (3000)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,DCR,DEPARTMENT CONSERVATION AND RECREATION,0524,FEES-DOCUMENT COPIES,-35,6,December,201901001004DCR,06 (December),General Fund (0010),DEPARTMENT CONSERVATION AND RECREATION (DCR),FEES-DOCUMENT COPIES (0524)
2019,DEPARTMENTAL,Budgeted Funds,0103,0000,Zero Subfund for 0103 Fund,Commonwealth Transportation Fund,FEES,CTR/FAD ACCOUNTING ENTITIES,CTR,OFFICE OF THE COMPTROLLER,0500,FEES,681398.55,8,February,201901010304CTR,08 (February),Commonwealth Transportation Fund (0103),OFFICE OF THE COMPTROLLER (CTR),FEES (0500)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,BLIB,SEC Corporations Library Access,300,13,Adjustment 1,2019010015CBSEC,13 (Adjustment 1),Intragovernmental Services Fund (0015),SECRETARY OF STATE (SEC),SEC Corporations Library Access (BLIB)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,DFS,DEPARTMENT OF FIRE SERVICES,3092,LICENSES-FIREEXTINGU &SYS REGU,780,5,November,201901001004DFS,05 (November),General Fund (0010),DEPARTMENT OF FIRE SERVICES (DFS),LICENSES-FIREEXTINGU &SYS REGU (3092)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,3539,REIMB-INSURANCE,1247399.37,3,September,201901001004EHS,03 (September),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),REIMB-INSURANCE (3539)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0521,FEES-REGISTRATION,5253900,6,December,201901001004SEC,06 (December),General Fund (0010),SECRETARY OF STATE (SEC),FEES-REGISTRATION (0521)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,EXECUTIVE OFFICE OF EDUCATION,EEC,DEPARTMENT OF EARLY EDUCATION & CARE,3001,LICENSES-DAY CARE,88205,11,May,201901001004EEC,11 (May),General Fund (0010),DEPARTMENT OF EARLY EDUCATION & CARE (EEC),LICENSES-DAY CARE (3001)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF PUBLIC SAFETY & HOMELAND SECURITY,POL,DEPARTMENT OF STATE POLICE,3571,REIMB. 0VERTIME CHARGES,1984096.62,7,January,201901001004POL,07 (January),General Fund (0010),DEPARTMENT OF STATE POLICE (POL),REIMB. 0VERTIME CHARGES (3571)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,UNCLAIMED DEPOSITS & ESCHEATS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,5000,UNCLAIMED DEPOSITS,4758085.92,5,November,201901001007DOR,05 (November),General Fund (0010),DEPARTMENT OF REVENUE (DOR),UNCLAIMED DEPOSITS (5000)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMR,DEPARTMENT OF DEVELOPMENTAL SERVICES,5239,MEDICAID REHAB SERVICES,-2544,4,October,201901001003DMR,04 (October),General Fund (0010),DEPARTMENT OF DEVELOPMENTAL SERVICES (DMR),MEDICAID REHAB SERVICES (5239)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,ENVIRONMENTAL AFFAIRS,ENV,EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS,BCIT,ENV IT Consolidation,29690.99,10,April,2019010015CBENV,10 (April),Intragovernmental Services Fund (0015),EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS (ENV),ENV IT Consolidation (BCIT)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES SALES AND USE,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0138,SALES MEALS,112349133.8,3,September,201901001001DOR,03 (September),General Fund (0010),DEPARTMENT OF REVENUE (DOR),SALES MEALS (0138)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES MISCELLANEOUS,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0148,MOTOR VEHICLE EXCISE,3959.39,1,July,201901001001DOR,01 (July),General Fund (0010),DEPARTMENT OF REVENUE (DOR),MOTOR VEHICLE EXCISE (0148)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,3102,LICENSES-MILK PLANT OPERATORS,40,7,January,201901001004AGR,07 (January),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),LICENSES-MILK PLANT OPERATORS (3102)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,0631,FEES-FILINGS,5400,5,November,201901001004TRE,05 (November),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),FEES-FILINGS (0631)
2019,PENSION CONTRIBUTIONS,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,PENSIONS - OTHER,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,2054,3-8-C STATE SYSTEM,1537775.98,5,November,201901001006TRE,05 (November),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),3-8-C STATE SYSTEM (2054)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,SHERIFF DEPARTMENTS,SDW,SHERIFF DEPARTMENT WORCESTER,5284,SSA DATA MATCH FEES,7200,1,July,201901001003SDW,01 (July),General Fund (0010),SHERIFF DEPARTMENT WORCESTER (SDW),SSA DATA MATCH FEES (5284)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0515,ANNUAL REPORTS,339525,2,August,201901001004SEC,02 (August),General Fund (0010),SECRETARY OF STATE (SEC),ANNUAL REPORTS (0515)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,INSPECTOR GENERAL,IGO,OFFICE OF INSPECTOR GENERAL,0500,FEES,-24640,13,Adjustment 1,201901001004IGO,13 (Adjustment 1),General Fund (0010),OFFICE OF INSPECTOR GENERAL (IGO),FEES (0500)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,6900,MISC,2442978,12,June,201901001007TRE,12 (June),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,SECRETARY OF STATE,SEC,SECRETARY OF STATE,0528,FEES-TRUST REPORTS,3300,7,January,201901001004SEC,07 (January),General Fund (0010),SECRETARY OF STATE (SEC),FEES-TRUST REPORTS (0528)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,0750,GENERAL REVENUE COURTS ONLY,4569337.96,2,August,201901001004TRC,02 (August),General Fund (0010),TRIAL COURT (TRC),GENERAL REVENUE COURTS ONLY (0750)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,AGR,DEPARTMENT of AGRICULTURAL RESOURCES,0640,FEES-PESTICIDE REGISTRATION,59000,4,October,201901001004AGR,04 (October),General Fund (0010),DEPARTMENT of AGRICULTURAL RESOURCES (AGR),FEES-PESTICIDE REGISTRATION (0640)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,RENTS,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DMR,DEPARTMENT OF DEVELOPMENTAL SERVICES,4028,RENTS/SLIDING FEE,244446.85,12,June,201901001004DMR,12 (June),General Fund (0010),DEPARTMENT OF DEVELOPMENTAL SERVICES (DMR),RENTS/SLIDING FEE (4028)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,TREASURER & RECEIVER GENERAL,TRE,OFFICE OF THE STATE TREASURER,0521,FEES-REGISTRATION,247682,11,May,201901001004TRE,11 (May),General Fund (0010),OFFICE OF THE STATE TREASURER (TRE),FEES-REGISTRATION (0521)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DCP,CAPITAL ASSET MANAGEMENT and MAINTENANCE DIVISION,BSBR,BSB Stare Building Renovations,350,11,May,2019010015CBDCP,11 (May),Intragovernmental Services Fund (0015),CAPITAL ASSET MANAGEMENT and MAINTENANCE DIVISION (DCP),BSB Stare Building Renovations (BSBR)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,JUDICIARY,APC,APPEALS COURT,6900,MISC,781.2,7,January,201901001007APC,07 (January),General Fund (0010),APPEALS COURT (APC),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,SCA,OFFICE OF CONSUMER AFFAIRS AND BUSINESS REGULATION,0521,FEES-REGISTRATION,215130,4,October,201901001004SCA,04 (October),General Fund (0010),OFFICE OF CONSUMER AFFAIRS AND BUSINESS REGULATION (SCA),FEES-REGISTRATION (0521)
2019,DEPARTMENTAL,Budgeted Funds,2001,0001,Marijuana Regulation Fund,Marijuana Regulation Fund,FEES,CANNABIS CONTROL COMMISSION,CNB,CANNABIS CONTROL COMMISSION,0638,Cannabis Initial Application,51300,12,June,201901200104CNB,12 (June),Marijuana Regulation Fund (2001),CANNABIS CONTROL COMMISSION (CNB),Cannabis Initial Application (0638)
2019,CHARGEBACK REVENUES,Budgeted Funds,0015,INTG,INTERGOVERNMENTAL SERVICES,Intragovernmental Services Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,BITD,EHS IT Consolidation,5490741.04,12,June,2019010015CBEHS,12 (June),Intragovernmental Services Fund (0015),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),EHS IT Consolidation (BITD)
2019,OTHER FINANCING SOURCES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,OPERATING TRANSFERS IN,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,OCD,DEPT OF HOUSING AND COMMUNITY DEVELOPMENT,9000,OPERATING TRANSFERS,1025534,13,Adjustment 1,201901001008OCD,13 (Adjustment 1),General Fund (0010),DEPT OF HOUSING AND COMMUNITY DEVELOPMENT (OCD),OPERATING TRANSFERS (9000)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,6900,MISC,910.5,9,March,201901001007EQE,09 (March),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,LICENSE AND PERMITS,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,3000,LICENSES,21307.47,8,February,201901001004EQE,08 (February),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),LICENSES (3000)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE OF ECONOMIC DEVELOPMENT,DOS,DIVISION OF STANDARDS,0500,FEES,2200,2,August,201901001004DOS,02 (August),General Fund (0010),DIVISION OF STANDARDS (DOS),FEES (0500)
2019,FEDERAL GRANTS AND REIMBURSE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEDERAL REIMBURSEMENT OPERAT,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,EHS,EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES,5238,FED OPERAT-MEDICAID HOLDING,15000000,9,March,201901001003EHS,09 (March),General Fund (0010),EXECUTIVE OFFICE OF HEALTH and HUMAN SERVICES (EHS),FED OPERAT-MEDICAID HOLDING (5238)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,EXECUTIVE OFFICE of LABOR and WORKFORCE DEVELOPMENT,EOL,Executive Office of Labor and Workforce Development,0532,FEES,12650,4,October,201901001004EOL,04 (October),General Fund (0010),Executive Office of Labor and Workforce Development (EOL),FEES (0532)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,FEES,ENVIRONMENTAL AFFAIRS,EQE,DEPARTMENT OF ENVIRONMENTAL PROTECTION,0679,TOXIC USE FEE,57996,10,April,201901001004EQE,10 (April),General Fund (0010),DEPARTMENT OF ENVIRONMENTAL PROTECTION (EQE),TOXIC USE FEE (0679)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,LEGISLATURE,HOU,HOUSE OF REPRESENTATIVES,6900,MISC,2742.43,2,August,201901001007HOU,02 (August),General Fund (0010),HOUSE OF REPRESENTATIVES (HOU),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0103,ABP1,Recovery Zone Special Obligation Bonds,Commonwealth Transportation Fund,FEES,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,DOT,MASSACHUSETTS DEPARTMENT OF TRANSPORTATION,0696,Reducible Load Permits,837681.25,4,October,201901010304DOT,04 (October),Commonwealth Transportation Fund (0103),MASSACHUSETTS DEPARTMENT OF TRANSPORTATION (DOT),Reducible Load Permits (0696)
2019,TAXES,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,TAXES SALES AND USE,EXECUTIVE OFFICE FOR ADMINSTRATION & FINANCE,DOR,DEPARTMENT OF REVENUE,0103,PERSONAL USE TAX,44583.67,6,December,201901001001DOR,06 (December),General Fund (0010),DEPARTMENT OF REVENUE (DOR),PERSONAL USE TAX (0103)
2019,OTHER REVENUE,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,MISCELLANEOUS,ENVIRONMENTAL AFFAIRS,ENV,EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS,6900,MISC,3935.7,12,June,201901001007ENV,12 (June),General Fund (0010),EXECUTIVE OFFICE OF ENVIRONMENTAL AFFAIRS (ENV),MISC (6900)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REVENUE COLLECTIONS BY COURTS,JUDICIARY,TRC,TRIAL COURT,7762,Indigent but Able to Contribute Fees,2226.43,2,August,201901001004TRC,02 (August),General Fund (0010),TRIAL COURT (TRC),Indigent but Able to Contribute Fees (7762)
2019,DEPARTMENTAL,Budgeted Funds,0010,0000,SFUND IS ZERO,General Fund,REIMBURSEMENT FOR SERVICES,EXECUTIVE OFFICE OF HEALTH & HUMAN SERVICES,DPH,DEPARTMENT OF PUBLIC HEALTH,3542,Direct Patient Payments,54901.16,5,November,201901001004DPH,05 (November),General Fund (0010),DEPARTMENT OF PUBLIC HEALTH (DPH),Direct Patient Payments (3542)
